OBJECTID,POINTID,LAT,LON,NUTS_ID,STAT_LEVL_,CNTR_CODE,CRIME,DISP_INC,LEAVERS,EDUC,EMPL,GENDER,HEALTH,INC_EQ,MTRL,POV,PR_LVLS,TCI,WS_QoL,WS_QoLadj,EUSILC
11145,11145,43.24687040000,-8.39729281000,ES111,3.000000,ES,0.278470,18245.000000,18.500000,44.100000,59.700000,35.800000,78.150000,34.700000,5.500000,23.800000,92.300000,0.352934,0.585773,5.857725,6.900000
11146,11146,43.28513290000,-8.19187186000,ES111,3.000000,ES,0.278470,18245.000000,18.500000,44.100000,59.700000,35.800000,78.150000,34.700000,5.500000,23.800000,92.300000,0.373464,0.586516,5.865156,6.900000
11147,11147,43.32297060000,-7.98615805000,ES111,3.000000,ES,0.278470,18245.000000,18.500000,44.100000,59.700000,35.800000,78.150000,34.700000,5.500000,23.800000,92.300000,0.269519,0.582754,5.827536,6.900000
11148,11148,43.36038290000,-7.78015402000,ES112,3.000000,ES,0.071020,18245.000000,18.500000,44.100000,59.700000,35.800000,78.150000,34.700000,5.500000,23.800000,92.300000,0.245006,0.582055,5.820549,6.900000
11149,11149,43.39736890000,-7.57386241000,ES112,3.000000,ES,0.071020,18245.000000,18.500000,44.100000,59.700000,35.800000,78.150000,34.700000,5.500000,23.800000,92.300000,0.218830,0.581108,5.811075,6.900000
11150,11150,43.43392790000,-7.36728591000,ES112,3.000000,ES,0.071020,18245.000000,18.500000,44.100000,59.700000,35.800000,78.150000,34.700000,5.500000,23.800000,92.300000,0.291341,0.583732,5.837318,6.900000
11151,11151,43.47005920000,-7.16042721000,ES112,3.000000,ES,0.071020,18245.000000,18.500000,44.100000,59.700000,35.800000,78.150000,34.700000,5.500000,23.800000,92.300000,0.378461,0.586885,5.868848,6.900000
11152,11152,43.50576200000,-6.95328906000,ES120,3.000000,ES,0.208120,18245.000000,13.600000,51.300000,57.300000,35.800000,78.150000,34.700000,5.100000,23.400000,92.300000,0.370641,0.589195,5.891954,6.900000
11153,11153,43.54103550000,-6.74587421000,ES120,3.000000,ES,0.208120,18245.000000,13.600000,51.300000,57.300000,35.800000,78.150000,34.700000,5.100000,23.400000,92.300000,0.424571,0.591147,5.911472,6.900000
11154,11154,43.57587910000,-6.53818543000,ES120,3.000000,ES,0.208120,18245.000000,13.600000,51.300000,57.300000,35.800000,78.150000,34.700000,5.100000,23.400000,92.300000,0.432735,0.591443,5.914427,6.900000
11155,11155,43.61029200000,-6.33022553000,ES120,3.000000,ES,0.208120,18245.000000,13.600000,51.300000,57.300000,35.800000,78.150000,34.700000,5.100000,23.400000,92.300000,0.443690,0.591839,5.918392,6.900000
11156,11156,43.64427350000,-6.12199735000,ES120,3.000000,ES,0.208120,18245.000000,13.600000,51.300000,57.300000,35.800000,78.150000,34.700000,5.100000,23.400000,92.300000,0.462073,0.592504,5.925045,6.900000
11157,11157,44.30523960000,-1.26556936000,FR613,3.000000,FR,0.183200,24113.000000,7.300000,42.200000,70.200000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.487614,0.676171,6.761714,7.100000
11158,11158,44.32867120000,-1.05181284000,FR613,3.000000,FR,0.183200,24113.000000,7.300000,42.200000,70.200000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.500008,0.676620,6.766200,7.100000
11159,11159,44.35165590000,-0.83786629600,FR613,3.000000,FR,0.183200,24113.000000,7.300000,42.200000,70.200000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.504694,0.676790,6.767896,7.100000
11160,11160,44.37419320000,-0.62373315300,FR613,3.000000,FR,0.183200,24113.000000,7.300000,42.200000,70.200000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.517098,0.677239,6.772385,7.100000
11161,11161,44.39628260000,-0.40941682900,FR612,3.000000,FR,1.331300,24113.000000,7.300000,42.200000,70.200000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.531107,0.676703,6.767027,7.100000
11162,11162,44.41792350000,-0.19492076600,FR612,3.000000,FR,1.331300,24113.000000,7.300000,42.200000,70.200000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.518550,0.676248,6.762483,7.100000
11163,11163,44.43911550000,0.01975157588,FR614,3.000000,FR,0.226550,24113.000000,7.300000,42.200000,70.200000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.523355,0.677426,6.774256,7.100000
11164,11164,44.45985810000,0.23459671842,FR614,3.000000,FR,0.226550,24113.000000,7.300000,42.200000,70.200000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.535314,0.677858,6.778585,7.100000
11165,11165,44.48015080000,0.44961116622,FR614,3.000000,FR,0.226550,24113.000000,7.300000,42.200000,70.200000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.517572,0.677216,6.772163,7.100000
11166,11166,44.49999320000,0.66479140660,FR614,3.000000,FR,0.226550,24113.000000,7.300000,42.200000,70.200000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.502876,0.676684,6.766844,7.100000
11167,11167,44.51938480000,0.88013391000,FR614,3.000000,FR,0.226550,24113.000000,7.300000,42.200000,70.200000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.479314,0.675832,6.758317,7.100000
11168,11168,44.53832520000,1.09563513033,FR625,3.000000,FR,0.114720,24113.000000,6.100000,60.500000,71.600000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.447934,0.696542,6.965416,7.100000
11169,11169,44.55681390000,1.31129150524,FR625,3.000000,FR,0.114720,24113.000000,6.100000,60.500000,71.600000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.432314,0.695976,6.959763,7.100000
11170,11170,44.57485060000,1.52709945650,FR625,3.000000,FR,0.114720,24113.000000,6.100000,60.500000,71.600000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.403754,0.694943,6.949426,7.100000
11171,11171,44.59243470000,1.74305539032,FR625,3.000000,FR,0.114720,24113.000000,6.100000,60.500000,71.600000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.405800,0.695017,6.950167,7.100000
11172,11172,44.60956600000,1.95915569766,FR625,3.000000,FR,0.114720,24113.000000,6.100000,60.500000,71.600000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.404972,0.694987,6.949867,7.100000
11173,11173,44.62624390000,2.17539675461,FR625,3.000000,FR,0.114720,24113.000000,6.100000,60.500000,71.600000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.385839,0.694294,6.942943,7.100000
11174,11174,44.64246820000,2.39177492271,FR622,3.000000,FR,0.103090,24113.000000,6.100000,60.500000,71.600000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.345820,0.692856,6.928564,7.100000
11175,11175,44.65823850000,2.60828654929,FR622,3.000000,FR,0.103090,24113.000000,6.100000,60.500000,71.600000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.324212,0.692074,6.920744,7.100000
11176,11176,44.67355430000,2.82492796786,FR622,3.000000,FR,0.103090,24113.000000,6.100000,60.500000,71.600000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.269370,0.690090,6.900896,7.100000
11177,11177,44.68841540000,3.04169549844,FR814,3.000000,FR,0.021250,24113.000000,9.700000,33.500000,63.900000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.251354,0.635301,6.353012,7.100000
11178,11178,44.70282140000,3.25858544791,FR814,3.000000,FR,0.021250,24113.000000,9.700000,33.500000,63.900000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.264025,0.635760,6.357598,7.100000
11179,11179,44.71677190000,3.47559411039,FR814,3.000000,FR,0.021250,24113.000000,9.700000,33.500000,63.900000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.260546,0.635634,6.356339,7.100000
11180,11180,44.73026670000,3.69271776759,FR814,3.000000,FR,0.021250,24113.000000,9.700000,33.500000,63.900000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.265705,0.635821,6.358206,7.100000
11181,11181,44.74330530000,3.90995268920,FR712,3.000000,FR,0.212460,24113.000000,7.000000,49.900000,72.200000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.268682,0.682522,6.825219,7.100000
11182,11182,44.75588760000,4.12729513325,FR712,3.000000,FR,0.212460,24113.000000,7.000000,49.900000,72.200000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.271235,0.682614,6.826143,7.100000
11183,11183,44.76801320000,4.34474134649,FR712,3.000000,FR,0.212460,24113.000000,7.000000,49.900000,72.200000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.290312,0.683305,6.833048,7.100000
11184,11184,44.77968190000,4.56228756474,FR712,3.000000,FR,0.212460,24113.000000,7.000000,49.900000,72.200000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.331142,0.684782,6.847825,7.100000
11185,11185,44.79089330000,4.77993001332,FR712,3.000000,FR,0.212460,24113.000000,7.000000,49.900000,72.200000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.409624,0.687623,6.876229,7.100000
11186,11186,44.80164720000,4.99766490740,FR713,3.000000,FR,0.653820,24113.000000,7.000000,49.900000,72.200000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.391617,0.686570,6.865704,7.100000
11187,11187,44.81194330000,5.21548845239,FR713,3.000000,FR,0.653820,24113.000000,7.000000,49.900000,72.200000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.302876,0.683359,6.833586,7.100000
11188,11188,44.82178150000,5.43339684432,FR713,3.000000,FR,0.653820,24113.000000,7.000000,49.900000,72.200000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.261351,0.681856,6.818557,7.100000
11189,11189,44.83116140000,5.65138627028,FR714,3.000000,FR,1.312230,24113.000000,7.000000,49.900000,72.200000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.255813,0.681057,6.810573,7.100000
11190,11190,44.84008290000,5.86945290874,FR714,3.000000,FR,1.312230,24113.000000,7.000000,49.900000,72.200000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.247738,0.680765,6.807650,7.100000
11191,11191,44.84854580000,6.08759293001,FR714,3.000000,FR,1.312230,24113.000000,7.000000,49.900000,72.200000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.221490,0.679815,6.798151,7.100000
11192,11192,44.85654980000,6.30580249659,FR822,3.000000,FR,0.050840,24113.000000,11.500000,43.900000,69.300000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.191609,0.661214,6.612142,7.100000
11193,11193,44.86409470000,6.52407776360,FR822,3.000000,FR,0.050840,24113.000000,11.500000,43.900000,69.300000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.208478,0.661825,6.618247,7.100000
11194,11194,44.87118050000,6.74241487918,FR822,3.000000,FR,0.050840,24113.000000,11.500000,43.900000,69.300000,31.100000,77.200000,29.200000,4.800000,18.500000,107.700000,0.207981,0.661807,6.618067,7.100000
11195,11195,44.87780680000,6.96080998488,ITC1,2.000000,IT,1.143650,20672.000000,12.700000,24.200000,66.700000,43.500000,75.150000,32.400000,5.300000,18.800000,102.900000,0.198060,0.581092,5.810924,6.700000
11196,11196,44.88397360000,7.17925921608,ITC1,2.000000,IT,1.143650,20672.000000,12.700000,24.200000,66.700000,43.500000,75.150000,32.400000,5.300000,18.800000,102.900000,0.252806,0.583074,5.830738,6.700000
11197,11197,44.88968080000,7.39775870237,ITC1,2.000000,IT,1.143650,20672.000000,12.700000,24.200000,66.700000,43.500000,75.150000,32.400000,5.300000,18.800000,102.900000,0.637737,0.597005,5.970051,6.700000
11198,11198,44.89492810000,7.61630456800,ITC1,2.000000,IT,1.143650,20672.000000,12.700000,24.200000,66.700000,43.500000,75.150000,32.400000,5.300000,18.800000,102.900000,0.711365,0.599670,5.996699,6.700000
11199,11199,44.89971540000,7.83489293227,ITC1,2.000000,IT,1.143650,20672.000000,12.700000,24.200000,66.700000,43.500000,75.150000,32.400000,5.300000,18.800000,102.900000,0.711329,0.599669,5.996686,6.700000
11200,11200,44.90404270000,8.05351990991,ITC1,2.000000,IT,1.143650,20672.000000,12.700000,24.200000,66.700000,43.500000,75.150000,32.400000,5.300000,18.800000,102.900000,0.717076,0.599877,5.998766,6.700000
11201,11201,44.90790980000,8.27218161156,ITC1,2.000000,IT,1.143650,20672.000000,12.700000,24.200000,66.700000,43.500000,75.150000,32.400000,5.300000,18.800000,102.900000,0.706865,0.599507,5.995070,6.700000
11202,11202,44.91131670000,8.49087414413,ITC1,2.000000,IT,1.143650,20672.000000,12.700000,24.200000,66.700000,43.500000,75.150000,32.400000,5.300000,18.800000,102.900000,0.699611,0.599244,5.992445,6.700000
11203,11203,44.91426320000,8.70959361123,ITC1,2.000000,IT,1.143650,20672.000000,12.700000,24.200000,66.700000,43.500000,75.150000,32.400000,5.300000,18.800000,102.900000,0.692564,0.598989,5.989895,6.700000
11204,11204,44.91674940000,8.92833611360,ITC1,2.000000,IT,1.143650,20672.000000,12.700000,24.200000,66.700000,43.500000,75.150000,32.400000,5.300000,18.800000,102.900000,0.661264,0.597857,5.978566,6.700000
11205,11205,44.91877500000,9.14709774948,ITC4,2.000000,IT,3.127420,20672.000000,12.900000,25.900000,69.500000,43.500000,75.150000,32.400000,8.500000,18.100000,102.900000,0.573020,0.592013,5.920126,6.700000
11206,11206,44.92034020000,9.36587461511,IT,0.000000,IT,2.933290,20672.000000,13.200000,25.100000,70.700000,43.500000,75.150000,32.400000,7.300000,16.400000,102.900000,0.556563,0.603993,6.039926,6.700000
11207,11207,44.92144480000,9.58466280507,IT,0.000000,IT,2.933290,20672.000000,13.200000,25.100000,70.700000,43.500000,75.150000,32.400000,7.300000,16.400000,102.900000,0.668376,0.608039,6.080393,6.700000
11208,11208,44.92208880000,9.80345841272,IT,0.000000,IT,2.933290,20672.000000,13.200000,25.100000,70.700000,43.500000,75.150000,32.400000,7.300000,16.400000,102.900000,0.717443,0.609815,6.098152,6.700000
11209,11209,44.92227230000,10.02225750000,IT,0.000000,IT,2.933290,20672.000000,13.200000,25.100000,70.700000,43.500000,75.150000,32.400000,7.300000,16.400000,102.900000,0.746047,0.610850,6.108504,6.700000
11210,11210,44.92199510000,10.24105630000,IT,0.000000,IT,2.933290,20672.000000,13.200000,25.100000,70.700000,43.500000,75.150000,32.400000,7.300000,16.400000,102.900000,0.757798,0.611276,6.112757,6.700000
11211,11211,44.92125740000,10.45985070000,IT,0.000000,IT,2.933290,20672.000000,13.200000,25.100000,70.700000,43.500000,75.150000,32.400000,7.300000,16.400000,102.900000,0.770022,0.611718,6.117181,6.700000
11212,11212,44.92005910000,10.67863690000,IT,0.000000,IT,2.933290,20672.000000,13.200000,25.100000,70.700000,43.500000,75.150000,32.400000,7.300000,16.400000,102.900000,0.774458,0.611879,6.118786,6.700000
11213,11213,44.91840020000,10.89741100000,ITC4,2.000000,IT,3.127420,20672.000000,12.900000,25.900000,69.500000,43.500000,75.150000,32.400000,8.500000,18.100000,102.900000,0.778446,0.599447,5.994474,6.700000
11214,11214,44.91628090000,11.11616900000,IT,0.000000,IT,2.933290,20672.000000,13.200000,25.100000,70.700000,43.500000,75.150000,32.400000,7.300000,16.400000,102.900000,0.781246,0.612124,6.121243,6.700000
11215,11215,44.91370110000,11.33490710000,IT,0.000000,IT,2.933290,20672.000000,13.200000,25.100000,70.700000,43.500000,75.150000,32.400000,7.300000,16.400000,102.900000,0.781015,0.612116,6.121159,6.700000
11216,11216,44.91066090000,11.55362140000,IT,0.000000,IT,2.933290,20672.000000,13.200000,25.100000,70.700000,43.500000,75.150000,32.400000,7.300000,16.400000,102.900000,0.777975,0.612006,6.120060,6.700000
11217,11217,44.90716030000,11.77230800000,IT,0.000000,IT,2.933290,20672.000000,13.200000,25.100000,70.700000,43.500000,75.150000,32.400000,7.300000,16.400000,102.900000,0.777022,0.611971,6.119714,6.700000
11218,11218,44.90319960000,11.99096300000,IT,0.000000,IT,2.933290,20672.000000,13.200000,25.100000,70.700000,43.500000,75.150000,32.400000,7.300000,16.400000,102.900000,0.777878,0.612002,6.120024,6.700000
11219,11219,44.89877870000,12.20958240000,IT,0.000000,IT,2.933290,20672.000000,13.200000,25.100000,70.700000,43.500000,75.150000,32.400000,7.300000,16.400000,102.900000,0.775107,0.611902,6.119022,6.700000
11220,11220,44.89389770000,12.42816240000,IT,0.000000,IT,2.933290,20672.000000,8.400000,23.500000,68.400000,43.500000,75.150000,32.400000,4.700000,16.900000,102.900000,0.772070,0.615068,6.150679,6.700000
11221,11221,44.85495850000,13.73859800000,HR036,3.000000,HR,0.142080,12417.000000,2.200000,31.100000,59.000000,23.000000,76.250000,30.200000,13.900000,29.300000,66.100000,0.718594,0.528830,5.288297,6.300000
11222,11222,44.84686120000,13.95679370000,HR036,3.000000,HR,0.142080,12417.000000,2.200000,31.100000,59.000000,23.000000,76.250000,30.200000,13.900000,29.300000,66.100000,0.665859,0.526921,5.269211,6.300000
11223,11223,44.82929020000,14.39297030000,HR031,3.000000,HR,0.027620,12417.000000,2.200000,31.100000,59.000000,23.000000,76.250000,30.200000,13.900000,29.300000,66.100000,0.572829,0.523658,5.236581,6.300000
11224,11224,44.80988570000,14.82883500000,HR031,3.000000,HR,0.027620,12417.000000,2.200000,31.100000,59.000000,23.000000,76.250000,30.200000,13.900000,29.300000,66.100000,0.365674,0.516161,5.161608,6.300000
11225,11225,44.79949640000,15.04664080000,HR032,3.000000,HR,0.001620,12417.000000,2.200000,31.100000,59.000000,23.000000,76.250000,30.200000,13.900000,29.300000,66.100000,0.184251,0.509618,5.096183,6.300000
11226,11226,44.78864930000,15.26435720000,HR032,3.000000,HR,0.001620,12417.000000,2.200000,31.100000,59.000000,23.000000,76.250000,30.200000,13.900000,29.300000,66.100000,0.257779,0.512279,5.122794,6.300000
11227,11227,44.77734490000,15.48198040000,HR032,3.000000,HR,0.001620,12417.000000,2.200000,31.100000,59.000000,23.000000,76.250000,30.200000,13.900000,29.300000,66.100000,0.226237,0.511138,5.111379,6.300000
11228,11228,44.76558330000,15.69950660000,HR032,3.000000,HR,0.001620,12417.000000,2.200000,31.100000,59.000000,23.000000,76.250000,30.200000,13.900000,29.300000,66.100000,0.228260,0.511211,5.112111,6.300000
11229,11229,44.75336470000,15.91693200000,HR032,3.000000,HR,0.001620,12417.000000,2.200000,31.100000,59.000000,23.000000,76.250000,30.200000,13.900000,29.300000,66.100000,0.339778,0.515247,5.152472,6.300000
11230,11230,44.14992970000,22.58714690000,BG311,3.000000,BG,0.195530,8761.000000,20.800000,23.800000,58.900000,22.800000,85.900000,35.400000,36.000000,46.100000,47.900000,0.480168,0.449414,4.494142,4.800000
11231,11231,44.12329470000,22.79943580000,BG311,3.000000,BG,0.195530,8761.000000,20.800000,23.800000,58.900000,22.800000,85.900000,35.400000,36.000000,46.100000,47.900000,0.503434,0.450256,4.502563,4.800000
11232,11232,44.09621740000,23.01150760000,RO411,3.000000,RO,0.145150,12376.000000,15.900000,24.100000,67.000000,26.900000,78.750000,34.700000,24.200000,41.500000,53.100000,0.525196,0.485092,4.850925,7.100000
11233,11233,44.06869830000,23.22335890000,RO411,3.000000,RO,0.145150,12376.000000,15.900000,24.100000,67.000000,26.900000,78.750000,34.700000,24.200000,41.500000,53.100000,0.523684,0.485038,4.850377,7.100000
11234,11234,44.04073800000,23.43498670000,RO411,3.000000,RO,0.145150,12376.000000,15.900000,24.100000,67.000000,26.900000,78.750000,34.700000,24.200000,41.500000,53.100000,0.509678,0.484531,4.845309,7.100000
11235,11235,44.01233710000,23.64638760000,RO411,3.000000,RO,0.145150,12376.000000,15.900000,24.100000,67.000000,26.900000,78.750000,34.700000,24.200000,41.500000,53.100000,0.501616,0.484239,4.842391,7.100000
11236,11236,43.98349630000,23.85755860000,RO411,3.000000,RO,0.145150,12376.000000,15.900000,24.100000,67.000000,26.900000,78.750000,34.700000,24.200000,41.500000,53.100000,0.517449,0.484812,4.848121,7.100000
11237,11237,43.95421620000,24.06849650000,RO411,3.000000,RO,0.145150,12376.000000,15.900000,24.100000,67.000000,26.900000,78.750000,34.700000,24.200000,41.500000,53.100000,0.501506,0.484235,4.842351,7.100000
11238,11238,43.92449730000,24.27919820000,RO414,3.000000,RO,0.219640,12376.000000,15.900000,24.100000,67.000000,26.900000,78.750000,34.700000,24.200000,41.500000,53.100000,0.510377,0.484488,4.844885,7.100000
11239,11239,43.89434050000,24.48966060000,RO414,3.000000,RO,0.219640,12376.000000,15.900000,24.100000,67.000000,26.900000,78.750000,34.700000,24.200000,41.500000,53.100000,0.558920,0.486245,4.862454,7.100000
11240,11240,43.86374620000,24.69988070000,RO317,3.000000,RO,0.062420,12376.000000,22.000000,17.700000,65.400000,26.900000,78.750000,34.700000,26.500000,40.200000,53.100000,0.560975,0.463906,4.639062,7.100000
11241,11241,43.83271520000,24.90985540000,RO317,3.000000,RO,0.062420,12376.000000,22.000000,17.700000,65.400000,26.900000,78.750000,34.700000,26.500000,40.200000,53.100000,0.554063,0.463656,4.636561,7.100000
11242,11242,43.80124810000,25.11958170000,RO317,3.000000,RO,0.062420,12376.000000,22.000000,17.700000,65.400000,26.900000,78.750000,34.700000,26.500000,40.200000,53.100000,0.573163,0.464347,4.643474,7.100000
11243,11243,43.76934550000,25.32905670000,RO317,3.000000,RO,0.062420,12376.000000,22.000000,17.700000,65.400000,26.900000,78.750000,34.700000,26.500000,40.200000,53.100000,0.578969,0.464558,4.645575,7.100000
11244,11244,43.73700830000,25.53827720000,RO317,3.000000,RO,0.062420,12376.000000,22.000000,17.700000,65.400000,26.900000,78.750000,34.700000,26.500000,40.200000,53.100000,0.581902,0.464664,4.646636,7.100000
11245,11245,43.70423690000,25.74724040000,RO314,3.000000,RO,0.134800,12376.000000,22.000000,17.700000,65.400000,26.900000,78.750000,34.700000,26.500000,40.200000,53.100000,0.557486,0.463714,4.637142,7.100000
11246,11246,43.67103220000,25.95594340000,BG323,3.000000,BG,0.422660,8761.000000,17.900000,21.700000,61.800000,22.800000,85.900000,35.400000,35.800000,43.700000,47.900000,0.523349,0.467314,4.673137,4.800000
11247,11247,43.63739490000,26.16438320000,BG323,3.000000,BG,0.422660,8761.000000,17.900000,21.700000,61.800000,22.800000,85.900000,35.400000,35.800000,43.700000,47.900000,0.483200,0.465861,4.658606,4.800000
11248,11248,43.60332560000,26.37255710000,BG324,3.000000,BG,0.084790,8761.000000,17.900000,21.700000,61.800000,22.800000,85.900000,35.400000,35.800000,43.700000,47.900000,0.452972,0.465073,4.650735,4.800000
11249,11249,43.56882500000,26.58046200000,BG324,3.000000,BG,0.084790,8761.000000,17.900000,21.700000,61.800000,22.800000,85.900000,35.400000,35.800000,43.700000,47.900000,0.428780,0.464198,4.641979,4.800000
11250,11250,43.53389390000,26.78809530000,BG324,3.000000,BG,0.084790,8761.000000,17.900000,21.700000,61.800000,22.800000,85.900000,35.400000,35.800000,43.700000,47.900000,0.403360,0.463278,4.632779,4.800000
11251,11251,43.49853300000,26.99545410000,BG333,3.000000,BG,0.105590,8761.000000,15.600000,32.800000,63.500000,22.800000,85.900000,35.400000,39.000000,45.600000,47.900000,0.392215,0.462141,4.621414,4.800000
11252,11252,43.46274290000,27.20253560000,BG333,3.000000,BG,0.105590,8761.000000,15.600000,32.800000,63.500000,22.800000,85.900000,35.400000,39.000000,45.600000,47.900000,0.383687,0.461833,4.618328,4.800000
11253,11253,43.42652460000,27.40933710000,BG331,3.000000,BG,0.546930,8761.000000,15.600000,32.800000,63.500000,22.800000,85.900000,35.400000,39.000000,45.600000,47.900000,0.381991,0.461371,4.613705,4.800000
11254,11254,43.38987870000,27.61585590000,BG331,3.000000,BG,0.546930,8761.000000,15.600000,32.800000,63.500000,22.800000,85.900000,35.400000,39.000000,45.600000,47.900000,0.368213,0.460872,4.608719,4.800000
11255,11255,43.35280590000,27.82208920000,BG331,3.000000,BG,0.546930,8761.000000,15.600000,32.800000,63.500000,22.800000,85.900000,35.400000,39.000000,45.600000,47.900000,0.363421,0.460698,4.606985,4.800000
11256,11256,42.94004040000,-9.16132535000,ES111,3.000000,ES,0.278470,18245.000000,18.500000,44.100000,59.700000,35.800000,78.150000,34.700000,5.500000,23.800000,92.300000,0.313805,0.584356,5.843564,6.900000
11257,11257,42.97989820000,-8.95762933000,ES111,3.000000,ES,0.278470,18245.000000,18.500000,44.100000,59.700000,35.800000,78.150000,34.700000,5.500000,23.800000,92.300000,0.265669,0.582614,5.826142,6.900000
11258,11258,43.01933510000,-8.75363266000,ES111,3.000000,ES,0.278470,18245.000000,18.500000,44.100000,59.700000,35.800000,78.150000,34.700000,5.500000,23.800000,92.300000,0.258177,0.582343,5.823431,6.900000
11259,11259,43.05835050000,-8.54933785000,ES111,3.000000,ES,0.278470,18245.000000,18.500000,44.100000,59.700000,35.800000,78.150000,34.700000,5.500000,23.800000,92.300000,0.257577,0.582321,5.823214,6.900000
11260,11260,43.09694360000,-8.34474745000,ES111,3.000000,ES,0.278470,18245.000000,18.500000,44.100000,59.700000,35.800000,78.150000,34.700000,5.500000,23.800000,92.300000,0.276340,0.583000,5.830005,6.900000
11261,11261,43.13511350000,-8.13986400000,ES111,3.000000,ES,0.278470,18245.000000,18.500000,44.100000,59.700000,35.800000,78.150000,34.700000,5.500000,23.800000,92.300000,0.265400,0.582605,5.826045,6.900000
11262,11262,43.17285950000,-7.93469010000,ES112,3.000000,ES,0.071020,18245.000000,18.500000,44.100000,59.700000,35.800000,78.150000,34.700000,5.500000,23.800000,92.300000,0.231719,0.581574,5.815740,6.900000
11263,11263,43.21018090000,-7.72922835000,ES112,3.000000,ES,0.071020,18245.000000,18.500000,44.100000,59.700000,35.800000,78.150000,34.700000,5.500000,23.800000,92.300000,0.263714,0.582732,5.827319,6.900000
11264,11264,43.24707700000,-7.52348140000,ES112,3.000000,ES,0.071020,18245.000000,18.500000,44.100000,59.700000,35.800000,78.150000,34.700000,5.500000,23.800000,92.300000,0.285162,0.583508,5.835081,6.900000
11265,11265,43.28354690000,-7.31745190000,ES112,3.000000,ES,0.071020,18245.000000,18.500000,44.100000,59.700000,35.800000,78.150000,34.700000,5.500000,23.800000,92.300000,0.290569,0.583704,5.837039,6.900000
11266,11266,43.31958990000,-7.11114254000,ES112,3.000000,ES,0.071020,18245.000000,18.500000,44.100000,59.700000,35.800000,78.150000,34.700000,5.500000,23.800000,92.300000,0.295386,0.583878,5.838782,6.900000
11267,11267,43.35520530000,-6.90455603000,ES120,3.000000,ES,0.208120,18245.000000,13.600000,51.300000,57.300000,35.800000,78.150000,34.700000,5.100000,23.400000,92.300000,0.293118,0.586390,5.863897,6.900000
11268,11268,43.39039240000,-6.69769511000,ES120,3.000000,ES,0.208120,18245.000000,13.600000,51.300000,57.300000,35.800000,78.150000,34.700000,5.100000,23.400000,92.300000,0.317062,0.587256,5.872563,6.900000
11269,11269,43.42515040000,-6.49056255000,ES120,3.000000,ES,0.208120,18245.000000,13.600000,51.300000,57.300000,35.800000,78.150000,34.700000,5.100000,23.400000,92.300000,0.327846,0.587647,5.876465,6.900000
11270,11270,43.45947860000,-6.28316112000,ES120,3.000000,ES,0.208120,18245.000000,13.600000,51.300000,57.300000,35.800000,78.150000,34.700000,5.100000,23.400000,92.300000,0.372693,0.589270,5.892696,6.900000
11271,11271,43.49337630000,-6.07549365000,ES120,3.000000,ES,0.208120,18245.000000,13.600000,51.300000,57.300000,35.800000,78.150000,34.700000,5.100000,23.400000,92.300000,0.467416,0.592698,5.926979,6.900000
11272,11272,43.52684290000,-5.86756296000,ES120,3.000000,ES,0.208120,18245.000000,13.600000,51.300000,57.300000,35.800000,78.150000,34.700000,5.100000,23.400000,92.300000,0.495608,0.593718,5.937182,6.900000
